名称,商品条码,规格,总销量,销售价,进货价
【多种规格】Y型多功能套筒扳手 外六角扳手三叉家用手动工具套头镀铬外六角扳手 /把,3009600395193,10-12-14,3,5.1,2.7
绝对 40度原味伏特加50ml/瓶 进口洋酒基酒便利店调酒迷你小瓶酒,7312040017508,50ml*1瓶,3,18.2,15.1
红糖姜茶 独立包装经期常备女生例假姨妈痛经姜汁红糖姜10g/袋,6977723890024,红糖姜茶10克/条,3,0.6,0.2
燃气管304不锈钢金属防爆管灶具用煤气管 天然气波纹管燃气波纹管 规格可选,3004402903676,双螺口80cm,3,10.8,7.7
燃气管304不锈钢金属防爆管灶具用煤气管 天然气波纹管燃气波纹管 规格可选,3009416823163,双螺口40cm,3,8.7,6.3
雀巢咖啡榛果风味咖啡饮料268ml/瓶轻甜无负担早餐搭子午后办公饮品,6917878054766,1瓶,3,5,4.3
雀巢咖啡 1+2奶香速溶咖啡粉 15g*7条/盒 经典奶咖风味丝滑即溶低糖不减香,6917878045139,特浓 105g,3,12.9,10.8
地久 日式宽头牙刷2支装 纳米超软毛清洁去渍简约高颜值成人家用情侣牙刷/盒,6922369921465,双支装【黑白配】,3,5.1,2.9
清风 抽纸巾原木金装软抽110抽/包 面巾纸家用抽纸（新老包装随机）,6922266486821,1包*3层110抽,3,2.4,1.4
清扬 男士去屑洗发洗发水多效水润175g/瓶,6902088127799,175g,3,20.7,17.3
清扬男士去屑洗发露清爽控油养护型洗头膏头皮护理根源净屑洗发水175g+25g/瓶,6902088113709,175克+25克,3,18.9,17
清扬 男士去屑洗发露100g 舒爽活力运动薄荷型/瓶(新老包装随机非卖品字样介意勿拍),6902088134629,100g*1瓶,3,7.2,3.8
魔爪 无糖能量风味饮料330ml/听 牛磺酸无糖配方混合口味维生素风味能量饮料,4897036692202,0,3,5.6,4.6
【纯色棒球帽】无印良品同款鸭舌帽日系硬顶男女大头围加深显脸小棒球帽光板春夏帽潮遮阳帽/顶,3008483426253,黑色*1个,3,10.8,5.9
透明收纳袋 便携旅行收纳袋行李分装袋多功能衣物密封袋装衣服透明整理包/个(规格可选),3008108221010,2#花朵芮芮兔双面20丝,3,1.5,0.5
【碎发抓夹】小抓夹新款碎发固定神器1个甜美公主头夹刘海发夹夹碎发小夹子头饰 /个,3007554096012,纯黑哑光1个,3,0.5,0.2
免钉胶强力胶 12g防水防霉免打孔速干粘金属置物架玻璃胶透明胶代钉胶/支,3007497217338,1支,3,0.9,0.4
倩挥 懒人抹布干湿两用家务清洁用品厨房用纸专用纸巾一次性洗碗,6974610430844,100克*1卷,3,4.2,2.4
钱老大卡通Q版 大富翁世界之旅中国之旅世界地产大亨银行理财现金流多人桌游,6970091268709,世界之旅8888G款,3,6,4.3
鲨鱼抓夹子 超大号高颜值女发饰后脑勺盘发夹高级感气质抓夹13cm /个,3006874547914,咖色【款式随机】*1个,3,2.1,1.1
提拉胸贴新款乳贴防凸硅胶防走光婚纱吊带美背提拉款隐形内衣胸贴/对（新老包装随机）,3006862626416,规格:花形*1对,3,3,1.5
【颜色随机】可爱小熊头绳高弹力加粗无接缝发圈扎头发高马尾丸子头发绳1根,3006227965761,1根【颜色随机】,3,0.6,0.2
中筒袜 纯色简约休闲百搭学生长袜柔软舒适袜子 均码／双（颜色可选）,3006114467385,白色,3,2.3,0.8
精选 男士内裤 男平角裤运动透气纯棉裆大码底裤衩四角裤/条（规格可选）,3006047578516,XL【110-130斤】1条,3,4.4,2.8
菠萝袜光腿丝袜夏季提臀防走光连裤打底裤袜性感肉色黑透丝袜女/双（包装随机）,3004369209118,肤色*1双,3,5.7,3.1
【颜色可选】雪山刺绣袜子男女高弹百搭休闲男女同款中筒袜子ins高颜值/双（图案随机）,3004300103710,黑色,3,1.7,1
蝴蝶蕾丝发夹 白色蕾丝蝴蝶结发夹夹子写真造型编发发饰洛丽塔发夹饰品/个,3003243693036,白色蕾丝蝴蝶结发夹*1个,3,1.5,0.5
夏季无痕透明隐形内衣 肩带文胸防滑吊带超细透明肩带挂脖肩带加宽细带/对,3002864497016,1.0cm透明独立OPP自封袋装,3,1.1,0.6
【四方光面自动扣】男士皮带男腰带男青年学生年轻人腰带软皮商务休闲百搭牛仔裤腰带裤带男/条,3002722054696,黑色100g*1条,3,8.6,3
【男士中筒袜】男士中筒袜运动商务袜子休闲百搭透气短筒简约袜子纯色/双,3002453103168,黑色/双,3,2,0.7
洽洽 麻辣辣条味瓜子88g/袋 熟制葵花籽,6924187848689,88克*1袋,3,4.5,4.2
洽洽 凉茶瓜子 150g/袋,6924187829428,150g*1袋,3,5.7,4.9
防锈镀锌铁丝1米 园林细铁丝扎丝绑线带家用手工DIY定型挂窗帘晾衣绳工地建筑铁丝线/份,3000197892713,1米  14号粗2.2mm,3,0.8,0.3
七度空间 超薄棉柔卫生巾 275mm*10片加长日用医护级空气感姨妈巾/包,6903244370431,10片*1包,3,7.2,5.6
七度空间 优雅系列空气感丝柔超薄棉柔加长日用卫生巾275mm 5片／包（ 新老包装随机）,6903244370455,5片*1包,3,4.2,3.9
女士拖鞋（颜色随机）,3005262061292,40-41码,3,7.4,6.2
【放置稳固】不锈钢蒸架 小蒸架隔水三脚蒸锅架蒸馒头鸡蛋蒸格蒸鱼架子蒸盘架子/个,3003831356749,,3,4.5,3.9
男款拖鞋2025新款夏季休闲居家室内家用防滑一字拖情侣凉拖鞋（颜色随机）,3008709988510,44-45 码,3,8.3,6.4
男款拖鞋2025新款夏季休闲居家室内家用防滑一字拖情侣凉拖鞋（颜色随机）,3008065882415,42-43 码,3,8.3,6.4
男款拖鞋2025新款夏季休闲居家室内家用防滑一字拖情侣凉拖鞋（颜色随机）,3007757474716,40-41 码,3,8.3,6.4
纳宝帝丽 巧克力味威化饼干 145g/盒 多层脆饼夹丝滑内馅开袋即食口感丰富,8993175540643,145g*1盒,3,5.4,4.2
木柄羊毛刷刷 多功能软毛调料刷油刷烙饼刷家用烘焙刷子酱料刷蛋液刷/把,3009001322514,,3,4,1.4
[名流]至薄002天然胶乳橡胶避孕套(光面型)(茉莉香味)(52±2mm)*10只/盒C6,6936296728899,0,3,8,2.8
棉花王国时尚中筒女袜1双装,3001606071279,白色,3,4.8,2.7
密封垫 通用型4分6分黑色橡胶垫片密封胶圈波纹管淋浴进水软管硅胶防水垫/个,3005433430599,4分黑色平垫,3,0.3,0.1
米老头农夫小舍麦通（花生味） 350g*1袋,6925332604310,350克,3,9.9,9
萌睫尚品假睫毛升级懒人三部曲自然单簇漫画新手睫毛3排/盒,6975506770068,3排水貂绒懒人三部曲,3,6.3,3.9
麦富迪宠物羊奶粉MCS营养配方哺乳期幼猫专用尝新装30g,6958862141093,30g,3,10.2,6.3
绿箭 茉莉花茶味无糖薄荷糖约35粒23.8g/盒 润喉糖配方清新无糖压片糖,6923450605318,23.8g*1罐,3,7.2,6.7
柳丝木黑茶植萃卸妆油25ml/瓶敏感肌适用舒缓控油清润柔护净澈洁颜油便携中小样,6923651607777,黑茶臻萃洁颜油15ml,3,9,4.4
【洗洁精】立白 新金桔洗洁精 500g/瓶 食品用除味去油去腥洗碗洗涤灵 洗涤剂,6920174736700,500g*1瓶,3,4.2,3.5
立白内衣皂女士内衣专用除菌薰衣草肥皂内裤杀菌去血渍清洗皂101g*4块,6920174745641,101g*4块,3,10.1,9.1
【轻松去油】立白 洗洁精 1kg/瓶 APG薄荷白桃清新去油不伤手食品用果蔬可用家庭洗碗液,6920174776447,1kg*1瓶,3,11.3,10.3
力士 植萃精油香氛沐浴露小苍兰香 550g温和清洁持续留香氛沐浴乳/瓶(新老包装随机),6902088321722,550g*1瓶,3,25.8,22.8
李施德林 樱花蜜桃漱口水250ml 果味清新口气深层清洁有效温和不刺激无酒精/瓶,6907376102403,250ml*1瓶,3,15,10
冷酸灵牙刷适齿深洁双尖软毛牙刷椭圆刷头深度清洁齿缝舒适尖护齿,6902132082289,1支*1卡,3,3.3,2.7
【添加鱼油精华】雷米高澳丽得全价全期猫粮500g成猫幼猫通用猫粮海洋鱼味牛肉味主粮/袋,6945494109911,500g*1袋,3,7.1,6
乐事Lay's 无限鲜浓番茄味薯片膨化食品 40g/罐,6924743918313,40g*1罐,3,3,2.8
乐事 翡翠黄瓜味无限薯片40g/罐 酥脆清香桶装土豆片聚餐休闲食品,6924743918290,40克*1罐,3,3,2.8
乐事 得克萨斯烧烤味薯片40g/袋 原切土豆片低温慢炸休闲追剧聚会小吃,6924743915077,40g*1袋,3,3.1,2.6
劳保防滑棉纱手套12双 耐磨加厚白棉纱纯线工作防滑汽修劳动手套黄色点珠款,3005343838539,1包,3,14.1,7.8
蓝月亮 洗衣液500g/袋 薰衣草香护理洗衣液深层洁净原装补充液袋装,6902022134319,500g*1袋,3,7.2,7
蓝月亮 薰衣草亮白增艳洗衣液袋装 500g/袋,6902022137334,500g*1袋,3,8.9,4.8
蓝桥化妆刷套装散粉刷腮红刷眼影刷鼻影刷高光刷唇刷眉刷化妆工具10支/套,3001213142836,10支,3,13.2,6.4
【可折叠旅行拖鞋】凉拖鞋女便携式旅游防滑耐磨游泳拖鞋男出差酒店一次性拖鞋可洗澡/双,3001626841449,白色M码,3,7.5,4.6
可比克 番茄味薯片55g/袋 鲜茄酸甜经典办公室下午茶小食土豆片,6911988006455,55g*1袋,3,3.3,2.5
卡游F009超宇宙奥特曼英雄卡片传奇版5元第25弹布莱泽USR卡AR正版赛罗签名卡诺亚SG,6973830385255,,3,3.5,2.88
俊雅牌多功能家用办公多孔位插线板插排大功率带开关灯插线板1.8/2.8/3/4.8米可选,6978717760798,白色款总控6位+3USB 2.8米线,3,18,12.7
俊雅牌多功能家用办公多孔位插线板插排大功率带开关灯插线板1.8/2.8/3/4.8米可选,6978717760521,白色款总控3位 2.8米线,3,10.7,7.1
俊雅牌多功能家用办公多孔位插线板插排大功率带开关灯插线板1.8/2.8/3/4.8米可选,6978717760675,白色款分控4位 2.8米线,3,12.5,10.7
君意 永川家乡豆豉 150g/袋 袋装农家风味下饭菜原味炒菜豆豉,6975613021275,,3,1.8,1.5
金晔原汁原味山楂卷酸甜开胃小吃休闲小零食约100g/袋(新旧包装随机),6970296601837,100g*1袋,3,4.3,3.6
金龙鱼AE纯香菜籽油非转基因压榨食用油5L赠400ml外婆乡小榨菜籽油,6948195805908,5l*1桶,3,94.9,79.07
杰利来L713简洁垃圾桶φ29*26cm,6931835614909,蓝色,3,7.2,3.3
【16件套】五金工具箱套装 车载家用老虎钳内六角扳手螺丝刀钉锤卷尺组合工具套装/套,3004329804773,,3,23.9,17
家用沥水厨具收纳盒10*14*12cm家用筷子笼置物沥水勺子碗筷收纳盒子筷子筒1个,3001817012016,一个,3,7.7,6.2
褶皱小肠发圈 韩国高弹力头绳时尚百搭个性非大肠发圈扎头发马尾发绳少女橡皮筋/个(颜色可选）,3006666247411,藕粉色,3,1.2,1.1
吉香居香辣榨菜52g/袋精选榨菜鲜辣不齁口感爽脆即食开胃咸香下饭菜(新老包装随机),6926896703310,1袋,3,1.8,1.3
活页笔记本B5可拆卸工作硬壳记事本2025新款  150g,3006201930310,深蓝色*1本,3,19.8,12.6
欢乐家 什锦水果罐头水果罐头食品 256g/瓶,6924254674456,256g*1罐,3,6.5,5.2
欢乐家 橘子罐头256g/瓶 爆汁蜜橘罐头补充膳食纤维零食罐头,6924254673053,256克*1罐,3,6.3,5
椒巴客花椒世家 手工花椒锅巴椒香味 75g/袋 一口酥脆椒香四溢网红小吃办公追剧休闲零食,6971426302358,75克,3,3.2,2.7
花椒世家手工花椒锅巴爆辣味108g,6971426300620,108克,3,4.7,3.9
【园艺花铲套装】多规格可选 小铁铲小铁锹种花小铲子耙子农业工具除草神器赶海铁铲 1个,3007104685710,五齿耙子,3,6,3.4
宏源 陈皮糖80g/袋 酸甜可口颗粒饱满宿舍解馋怀旧儿时休闲糖果,6920339020170,80g*1袋,3,2.4,1.9
红蜻蜓物理压榨一级菜籽油2.5L,6902681190909,2.5l*1桶,3,41.9,36.1
黑人/好来 超白牙膏90g 清爽天然薄荷香型黑人含氟牙膏清新口气/支(新老款随机),4891338004527,90g,3,6.6,6.4
好侍 百梦多原味咖喱 100g/盒日式黄咖喱块原味不辣醇香浓郁简餐常备（新老包装随机）,6936749501109,100g*1盒,3,8.3,7.9
黑人/好来 双重薄荷牙膏 90g清凉薄荷口气清新牙膏/支(新老包装随机),4891338005692,,3,5.9,5.5
【规格可选】瀚思 男士一次性平角内裤 丝感四角内裤裸感舒适EO灭菌装免洗日抛1/条,6976070460782,XXL码（130-150斤）,3,4.8,3.9
海天特级金标生抽酱油500mL 1瓶/份,6902265114321,500ml*1瓶,3,7.2,7
【柔软刷头】烧烤油刷 不掉毛烧烤刷油刷子厨房烙饼硅胶刷烘焙工具酱料刷料理刷/个(颜色随机）,3007454188619,,3,0.9,0.3
格云格苹果3C认证手机充电器套装TypeC-lighting20W30W1米1.52米,3008533499268,20W1米,3,15.5,7.8
格云格3C认证手机白色充电线（TypeC-lighting）20W1米1.5米2米PD单线,6978069770209,2米PD单线,3,6,2.8
格力高 百醇牛奶味注心饼干 48g/盒 清甜牛奶香十足酥脆饼干棒搭配入口即化,6901845040692,48g*1盒,3,6.2,5.2
高级感满天星珍珠手链S545银,3009724896712,,3,7.8,3
甘源 蟹黄味瓜子仁75g/袋 口感浓郁酥脆入味经典下午茶解馋小零食,6940188803618,75克,3,3.6,2.6
freeplus芙丽芳丝 净润氨基酸洗面奶20g/支(新老包装随机非卖品字介意勿拍),3007456192614,芙丽fangsi洗面奶20ml带中文标,3,11.3,6.4
芬达 橙味汽水高罐 330ml/罐,6954767441788,330ml,3,2.7,2.3
防走光贴胸口衣服防滑防漏贴隐形无痕贴/包,3006368590112,透明大号（36片/包）,3,2.3,0.8
【加宽加厚防尘】装修防尘罩 宿舍遮盖膜塑料薄膜遮盖防灰尘宿舍家具油漆喷涂防尘膜保护膜/卷,3003543159614,高180cm*长10m,3,4.1,3
【加宽加厚防尘】装修防尘罩 宿舍遮盖膜塑料薄膜遮盖防灰尘宿舍家具油漆喷涂防尘膜保护膜/卷,3007578478214,高110cm*长10m,3,2.6,1.9
凡士林经典修护焕采润唇膏玫瑰花蕾味3.5g/支唇膏,6902088913521,经典修护保湿原味3.5g*1支,3,15,12.3
尔木萄双眼皮贴自然无痕隐形单眼皮内双肿眼泡放大双眼皮贴,6972507569523,单面S【小内/外双微调加宽】 【200枚】,3,9.6,7.1
儿童拍拍球足球篮球益智玩具（不带充气）,3000168573719,四色篮球18cm篮球,3,6,3.78
家政保洁毛巾 擦车毛巾清洁洗车毛巾吸水不掉毛加厚抹布擦地擦玻璃厨房擦桌布/条(颜色可选),6972196307611,75*35（蓝色）*1条,3,3.6,2.9
都市牧场 西瓜味无糖薄荷糖约46粒38g/瓶 富含维C果味口香糖润喉糖,6935855700475,38g*1罐,3,5.1,4.1
都市牧场 水蜜桃味无糖薄荷糖 38g/瓶 清新四溢唇齿留香办公室休闲,6935855707153,38g*1罐,3,5.5,4.6
【保暖手套】可触屏骑行防滑手套男士女士加绒加厚防风防水冬季户外运动登山手套/双,3002552408119,男款黑色,3,10.8,6.1
雕牌 净爽青柠香透明洗衣皂 202g/块,6910019010188,202g*1块,3,3.9,3.6
【10只装】第六感 立体颗粒激点避孕套 菠萝香1盒 第6感sixsex安全套byt,6932564420090,0,3,17.4,8.1
德益把兄弟AB胶快速固持胶塑料陶瓷玻璃石头木头铁铝不锈钢焊接专用胶强力粘AB胶水／盒,6938834400861,20g*1盒,3,7.5,2.6
得力S624荧光笔单头荧光标记笔学生用复习划重点手帐专用笔 6支／盒,6973083729905,6支*1盒,3,6.9,4.5
得力 9863印泥快干印台 1个/盒,6921734996138,50g*1盒,3,4.8,3.2
丹柔1620牙签筒创意牙签桶家用塑料餐厅酒店客厅茶几牙签瓶子牙签罐牙签盒1盒350支,3006588214713,蓝色,3,3,2.1
达利美 005 漱口杯情侣牙杯洗漱杯1个,6939999200051,透明色*1个,3,2.7,1.9
川晶 加碘食用盐 400g,6920244063224,400g*1袋,3,1.2,1.1
【随身装]诚实一口P40全阶段全价猫粮试吃40g/包,6972125518309,40g*1袋,3,#N/A,0.1
超级联盟 Hero Pets 3度鲜冻干系列 鸡肉+内蒙草原牛 猫狗零食85g,6971877250802,85克,3,2.7,2.28
超大猫抓板猫窝瓦楞猫窝一体耐磨磨爪神器猫咪抓盆猫爪板猫抓盆抓不烂特大号58*40*8,3004066969612,1个,3,11.9,5.8
伯乐尝 碳烤鱿鱼 50g/袋,6937882744217,50克,3,7.1,6
彼欣宜一次性独立装涤棉白色内裤5条装,6974008290593,XL码,3,8.1,5.6
黑色布基胶带 4.5cm*10m强力高粘地板宽胶带装修装饰地毯防水耐磨易手撕胶带/卷,3003153489637,1卷,3,4.5,2.5
【强骨骼 靓毛发】雷米高 澳丽得狗粮500g牛肉味鸭肉梨味犬粮幼犬成犬全价全期通用主粮/袋,6945494101403,500g*1袋,3,7.2,5.3
奥利奥 巧克力味可可脆卷威化饼干 50g/盒 经典品牌脆软交织下午茶搭配佳品,6901668936271,50g*1盒,3,4.7,3.9
安得鲁保罗正品POLO黑色男士袜子休闲男全棉秋冬季纯色商务袜中筒袜纯棉男袜1双装,3002068289950,黑色,3,7.8,4.9
阿奈 妈祖老面包约 288g/袋,6944580700780,288g*1袋,3,5.1,4.7
雅琪诺牛油果净透卸妆膏100g/盒温和不刺激洗卸合一深层清洁卸妆乳【新老包装随机】,6974169132053,100g,3,15,6.8
T型套筒扳手手动工具T型扳手加粗外六角T型加长套筒扳手/个（规格可选）,3007713298479,6mm,3,3.3,2.4
TM简炎 地板清洁剂抑菌瓷砖留香强力去污神器一拖立洁净拖地清洁液清洗剂500ml,6925521539158,500ml*1瓶,3,3.9,2.4
老虎钳尖嘴钳钢丝钳 6寸/8寸平口钳五金工具省力钳子防滑型家用多功能电工钳/把,3003456510274,,3,7.2,3.7
SWEET MINT卷翘睫毛膏防水不晕染纤长自然定型根根分明睫毛打底膏10g/支,6972760823264,01色炫酷自然黑,3,8.9,3.1
Roomplus隆帕斯 旅行装 30ml白栀子花洗发水沐浴露护发素润肤露/袋(包装随机),5060550390247,洗发露9024  30ml*1袋,3,2.7,1.5
手提电子秤 便携式弹簧秤迷你挂钩秤100斤行李秤快递称/台,3001417997119,,3,10.1,6.4
usb充电灯泡户外夜市摆地摊灯高富帅家用停电led应急球泡灯 直径60mm,3000900911588,,3,9,7.4
鳄鱼咬手指玩具 大号 1个 年会聚会游戏鲨鱼拔牙游戏亲子儿童整蛊玩具,6974400590017,咬手硬排鳄鱼,3,7.8,6.2
不锈钢铰链橱柜衣柜门阻尼铰链中弯合页缓冲液压飞机弹簧合页 1个,3005610854439,,3,5.7,4.6
ABC K21超透气护垫 163mm*22片丝薄棉柔清凉舒爽加长卫生护垫/包,6922731800121,22片*1袋,3,5.7,4.7
4分不锈钢直角阀 加厚冷热三角阀门热水器马桶面盆耐热耐用止水阀配件/个（顶部标记形式随机）,3009022003942,蓝色冷水款,3,9,3.4
【易过弯】顺达 管道疏通器 长度可选下水道疏导马桶疏通器家用手摇式弹簧管道疏通工具/份,6972638210226,3.2m（彩袋）--实长2.6m／份,3,7.7,4.1
【12盒装】伊利 舒化全脂型牛奶220ml*12盒/箱 生牛乳为原料0蔗糖(整散随机),6907992514482,220ml*12,4,46,39
伊利 舒化全脂型牛奶220ml/盒 0蔗糖自然清甜细化好吸收更浓郁无乳糖牛奶,6907992514079,220ml,4,4,3.285
元气森林气泡水白桃味480ml*15,6970399920422,480ml*15瓶,4,71.5,57.2
元气森林 白桃味气泡水480ml/瓶 0糖0卡0脂畅饮无负担劲爽碳酸饮品水果桃子味,6970399920415,480ml*1瓶,4,5,3.9
农夫山泉东方树叶 0卡路里黑乌龙茶饮料 900ml/瓶*3,3003069351318,900ml*3,4,19.1,15.9
农夫山泉 东方树叶 黑乌龙茶饮料900ml/瓶 0卡0脂火锅烤肉清爽解腻聚会分享茶饮品,6921168599882,900ml,4,6.4,5.3
农夫山泉 尖叫 柑橘运动饮料补充电解质水乳钙 550ml／瓶,6921168560226,550ml,4,5,3.8
农夫山泉 日向夏橘风味苏打天然水饮品 410ml*15瓶/箱,6921168596331,410ml*15,4,52,43.4
农夫山泉 日向夏橘风味苏打天然水饮品 410ml/瓶,6921168595730,410ml,4,3.5,2.89
农夫山泉 白桃风味苏打水410ml*15瓶 水果味饮料0糖0卡0脂天然弱碱性饮品,6921168596324,410ml*15,4,52,43.4
农夫山泉 白桃风味苏打水410ml/瓶 0脂0糖0卡水果味饮料天然弱碱性饮品,6921168594993,410ml,4,3.5,2.9
农夫山泉 茶π茶派 柠檬红茶茶饮料900ml/瓶 原茶萃取果汁果味茶饮品,6921168594467,900ml,4,7,5.3
农夫山泉 茶π茶派 西柚茉莉花茶 900ml/瓶,6921168598298,900ml,4,7,5.28
北冰洋 桔汁汽水碳酸饮料330ml/听 酸甜畅饮超爽口清爽解腻碳酸饮品,6972020770130,330ml*1罐,4,4.8,4.55
君瑞掼蛋扑克牌 专业惯蛋经典蓝芯纸高质量掼蛋牌休闲娱乐游玩棋牌室专用纸牌/副,6936380905687,,4,3.6,1.5
